delta_true,N,order,replicate,draw_id,delta_draw
1,500,d0,1,961,2.601770109463884
1,500,d0,1,966,8.602258455252143
1,500,d0,1,971,2.5627177935226957
1,500,d0,1,976,1.288573189817343
1,500,d0,1,981,0.4953060488435364
1,500,d0,1,986,3.204874664609797
1,500,d0,1,991,1.9979181033802258
1,500,d0,1,996,4.308451610517857
1,500,d0,1,1001,1.007563295108292
1,500,d0,1,1006,0.543148536000187
1,500,d0,1,1011,2.0017556319630563
1,500,d0,1,1016,1.268596408178461
1,500,d0,1,1021,1.2441378100421918
1,500,d0,1,1026,2.5814046865303095
1,500,d0,1,1031,3.625120668572491
1,500,d0,1,1036,1.3276506739313032
1,500,d0,1,1041,1.4376563312584372
1,500,d0,1,1046,0.4775634643526536
1,500,d0,1,1051,0.8578681651447019
1,500,d0,1,1056,1.1336856939197233
1,500,d0,1,1061,0.4366448705082208
1,500,d0,1,1066,3.477834225344669
1,500,d0,1,1071,2.7549670006064795
1,500,d0,1,1076,3.484635195622308
1,500,d0,1,1081,0.8969571310285662
1,500,d0,1,1086,2.9568176842748173
1,500,d0,1,1091,1.2387770724352842
1,500,d0,1,1096,3.0853130990594124
1,500,d0,1,1101,1.2691785606165062
1,500,d0,1,1106,1.5891172511006695
1,500,d0,1,1111,0.9754771670990644
1,500,d0,1,1116,3.7673323948864397
1,500,d0,1,1121,1.0592383800091183
1,500,d0,1,1126,1.4420589073599122
1,500,d0,1,1131,2.189344731304083
1,500,d0,1,1136,0.9683219324638562
1,500,d0,1,1141,11.958739129751583
1,500,d0,1,1146,2.3197890687118288
1,500,d0,1,1151,1.7378739437962643
1,500,d0,1,1156,3.225727022606731
1,500,d0,1,1161,1.300607885846803
1,500,d0,1,1166,1.4914451901751073
1,500,d0,1,1171,3.4777253935756636
1,500,d0,1,1176,1.3460531291994904
1,500,d0,1,1181,1.7129400476569903
1,500,d0,1,1186,1.2865390489371156
1,500,d0,1,1191,0.6206541915137372
1,500,d0,1,1196,0.6942332808221182
1,500,d0,1,1201,0.3594044291368825
1,500,d0,1,1206,0.9609471151326688
1,500,d0,1,1211,2.6705920818567384
1,500,d0,1,1216,0.6724406295347473
1,500,d0,1,1221,0.502184982369721
1,500,d0,1,1226,2.738134399559877
1,500,d0,1,1231,0.31275164069673794
1,500,d0,1,1236,1.184869874312014
1,500,d0,1,1241,0.7539642273084083
1,500,d0,1,1246,1.6500234644192506
1,500,d0,1,1251,0.551441385133889
1,500,d0,1,1256,8.751237885381148
1,500,d0,1,1261,1.1845040271647962
1,500,d0,1,1266,1.0437554413995531
1,500,d0,1,1271,4.159296533333008
1,500,d0,1,1276,0.9062891140682101
1,500,d0,1,1281,2.3017704214679355
1,500,d0,1,1286,0.36716867508368045
1,500,d0,1,1291,1.490561095532769
1,500,d0,1,1296,0.5022813972919518
1,500,d0,1,1301,6.323013691643064
1,500,d0,1,1306,1.4654595122640686
1,500,d0,1,1311,0.7020430746622993
1,500,d0,1,1316,12.969417985990583
1,500,d0,1,1321,2.047301186930046
1,500,d0,1,1326,0.8804393593346066
1,500,d0,1,1331,3.089473298811292
1,500,d0,1,1336,3.775167407768821
1,500,d0,1,1341,0.38096820194744874
1,500,d0,1,1346,0.7793973669034947
1,500,d0,1,1351,3.358974207208148
1,500,d0,1,1356,0.9118358751258929
1,500,d0,1,1361,1.4466772025041033
1,500,d0,1,1366,1.6050935023965525
1,500,d0,1,1371,1.0405782879162013
1,500,d0,1,1376,0.9791490550881773
1,500,d0,1,1381,0.9007358553948439
1,500,d0,1,1386,0.4209683966052061
1,500,d0,1,1391,2.001239344223794
1,500,d0,1,1396,2.228180218151642
1,500,d0,1,1401,4.329711410792191
1,500,d0,1,1406,1.1763403623153859
1,500,d0,1,1411,0.9475463985116356
1,500,d0,1,1416,0.35716663846943425
1,500,d0,1,1421,0.6903661997585469
1,500,d0,1,1426,3.19534633315961
1,500,d0,1,1431,0.5430630257437695
1,500,d0,1,1436,5.0186264872416055
1,500,d0,1,1441,1.5077692889687169
1,500,d0,1,1446,1.9716578692780466
1,500,d0,1,1451,0.9859852882044333
1,500,d0,1,1456,1.6987261185646054
1,500,d0,1,1461,1.479483128528892
1,500,d0,1,1466,1.9751301577969298
1,500,d0,1,1471,5.776719845474952
1,500,d0,1,1476,0.581311766529423
1,500,d0,1,1481,0.6876650559089021
1,500,d0,1,1486,2.3648789118457736
1,500,d0,1,1491,2.458355725919065
1,500,d0,1,1496,2.2975238800362026
1,500,d0,1,1501,1.4168641150866446
1,500,d0,1,1506,1.2852925413520597
1,500,d0,1,1511,2.151466014997141
1,500,d0,1,1516,2.5196836728275493
1,500,d0,1,1521,1.432234803913071
1,500,d0,1,1526,2.0803228567533205
1,500,d0,1,1531,1.2625902918339151
1,500,d0,1,1536,1.9958584209387717
1,500,d0,1,1541,1.9856376769155446
1,500,d0,1,1546,0.6385973457343638
1,500,d0,1,1551,0.9965283354118317
1,500,d0,1,1556,0.9354066687854377
1,500,d0,1,1561,3.018115200015244
1,500,d0,1,1566,1.3603106537218448
1,500,d0,1,1571,3.7803564335320337
1,500,d0,1,1576,4.8523527697413265
1,500,d0,1,1581,0.593053011116821
